atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,SMILES,Compound name,Solvent_used_for_NMR
21_From_Review_431,-120.6,F,1.0,3.0,3.0,7.0,8.0,0.72,5.222757652811396,4.114812499999999,0.0,1.0243275405845915,0.9762502328398712,0.0,-0.1900784697538723,-0.317,-0.1900784697538723,2.0,4.7107298133027005,0,19,C,4.0,3.0,3.0,4.0,7.0,0.77,5.290418919140524,6.869625,0.0,0.6778660337832697,1.475217742389087,0.0,0.3982879306655161,0.634,0.3982879306655161,2.0,0.0,1,20,F,1.0,3.0,3.0,7.0,8.0,0.72,6.144205964158428,4.114812499999999,0.0,1.1823971407392122,0.8457395282390645,0.0,-0.1900784697538723,-0.317,-0.1900784697538723,2.0,4.7107298133027005,2.0,11.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.179457914610459,4.06471875,0.0,0.9068837650880848,1.102677143969901,0.0,-0.1920072150413833,-0.317,-0.1920072150413833,2.0,4.688183256693172,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,"1-chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane",CDCl3
23_From_Review_431,-68.6,F,1.0,3.0,3.0,7.0,9.0,0.72,6.635174961521361,4.03003125,0.0,1.1743394858351364,0.8515425156541049,0.0,-0.1741414657834123,-0.317,-0.1741414657834123,2.0,4.898646704839414,0,22,C,4.0,3.0,3.0,4.0,8.0,0.77,6.231521184269536,6.7000625000000005,0.0,0.751201637143954,1.3312005067001316,0.0,0.4174685549593873,0.938,0.4174685549593873,2.0,0.0,1,24,F,1.0,3.0,3.0,7.0,9.0,0.72,5.917358678498371,4.03003125,0.0,1.0191649601671795,0.981195428692882,0.0,-0.1741414657834123,-0.317,-0.1741414657834123,2.0,4.898646704839414,2.0,19.0,C,4.0,3.0,3.0,4.0,7.0,0.77,5.290418919140524,6.869625,0.0,0.6778660337832697,1.475217742389087,0.0,0.3982879306655161,0.634,0.3982879306655161,2.0,0.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,"1-chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane",CDCl3
24_From_Review_431,-68.6,F,1.0,3.0,3.0,7.0,9.0,0.72,5.917358678498371,4.03003125,0.0,1.0191649601671795,0.981195428692882,0.0,-0.1741414657834123,-0.317,-0.1741414657834123,2.0,4.898646704839414,0,22,C,4.0,3.0,3.0,4.0,8.0,0.77,6.231521184269536,6.7000625000000005,0.0,0.751201637143954,1.3312005067001316,0.0,0.4174685549593873,0.938,0.4174685549593873,2.0,0.0,1,23,F,1.0,3.0,3.0,7.0,9.0,0.72,6.635174961521361,4.03003125,0.0,1.1743394858351364,0.8515425156541049,0.0,-0.1741414657834123,-0.317,-0.1741414657834123,2.0,4.898646704839414,2.0,15.0,F,1.0,3.0,3.0,7.0,6.0,0.72,4.292625291124302,4.1286875,0.0,0.9105444353206752,1.0982440408279694,0.0,-0.1920078999325157,-0.317,-0.1920078999325157,2.0,4.688175257990624,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,"1-chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane",CDCl3
5_From_Review_392,-123.1,F,1.0,3.0,3.0,7.0,3.0,0.72,3.728854625753061,4.156375,0.0,1.3473455789662947,0.7422000826003498,0.0,-0.1987110037542924,-0.317,-0.1987110037542924,2.0,4.610146325879565,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5588775859739754,6.95275,0.0,0.8325637579012528,1.2011092129698566,0.0,0.326519268410932,0.634,0.326519268410932,2.0,0.0,1,6,F,1.0,3.0,3.0,7.0,3.0,0.72,2.913568514725542,4.156375,0.0,1.381928382383863,0.7236265010166254,0.0,-0.1987110037542924,-0.317,-0.1987110037542924,2.0,4.610146325879565,2.0,7.0,C,3.0,3.0,3.0,4.0,3.0,0.77,3.0956223752260223,6.183624999999999,0.0,0.9318542652847074,1.0731291761533894,0.0,0.3182554827759588,0.317,0.3182554827759588,2.0,0.0,CC(C)(O)C(F)(F)C(F)C(F)(F)F,"3,3,4,5,5,5-hexafluoro-2-methylpentan-2-ol",CDCl3
6_From_Review_392,-123.1,F,1.0,3.0,3.0,7.0,3.0,0.72,2.913568514725542,4.156375,0.0,1.381928382383863,0.7236265010166254,0.0,-0.1987110037542924,-0.317,-0.1987110037542924,2.0,4.610146325879565,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5588775859739754,6.95275,0.0,0.8325637579012528,1.2011092129698566,0.0,0.326519268410932,0.634,0.326519268410932,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,3.728854625753061,4.156375,0.0,1.3473455789662947,0.7422000826003498,0.0,-0.1987110037542924,-0.317,-0.1987110037542924,2.0,4.610146325879565,2.0,1.0,C,4.0,3.0,3.0,4.0,1.0,0.77,1.531497779952684,7.650250000000001,0.0,0.9743375807570184,1.0263383243649935,0.0,0.1854875746896418,0.456,0.1854875746896418,2.0,0.0,CC(C)(O)C(F)(F)C(F)C(F)(F)F,"3,3,4,5,5,5-hexafluoro-2-methylpentan-2-ol",CDCl3
8_From_Review_392,-206.0,F,1.0,3.0,3.0,7.0,4.0,0.72,3.528265983454195,3.7718125,0.0,1.4806131296683829,0.6753958748319171,0.0,-0.2222461900073096,-0.317,-0.2222461900073096,2.0,4.340222142263995,0,7,C,3.0,3.0,3.0,4.0,3.0,0.77,3.0956223752260223,6.183624999999999,0.0,0.9318542652847074,1.0731291761533894,0.0,0.3182554827759588,0.317,0.3182554827759588,2.0,0.0,1,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.493869163649516,4.821812500000001,0.0,0.8919772959779243,1.1211047685957571,0.0,0.4324152807655707,0.951,0.4324152807655707,2.0,0.0,2.0,4.0,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5588775859739754,6.95275,0.0,0.8325637579012528,1.2011092129698566,0.0,0.326519268410932,0.634,0.326519268410932,2.0,0.0,CC(C)(O)C(F)(F)C(F)C(F)(F)F,"3,3,4,5,5,5-hexafluoro-2-methylpentan-2-ol",CDCl3
10_From_Review_392,-73.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.304565437432175,3.0909062500000006,0.0,1.671295063756559,0.5983383913982888,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.493869163649516,4.821812500000001,0.0,0.8919772959779243,1.1211047685957571,0.0,0.4324152807655707,0.951,0.4324152807655707,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,5.0,0.72,4.7787372066268725,3.0909062500000006,0.0,1.5238060801432547,0.6562514830666569,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,2.0,12.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.285783204975399,3.0909062500000006,0.0,1.4956887821126643,0.6685882865200723,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,CC(C)(O)C(F)(F)C(F)C(F)(F)F,"3,3,4,5,5,5-hexafluoro-2-methylpentan-2-ol",CDCl3
11_From_Review_392,-73.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.7787372066268725,3.0909062500000006,0.0,1.5238060801432547,0.6562514830666569,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.493869163649516,4.821812500000001,0.0,0.8919772959779243,1.1211047685957571,0.0,0.4324152807655707,0.951,0.4324152807655707,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,5.0,0.72,5.304565437432175,3.0909062500000006,0.0,1.671295063756559,0.5983383913982888,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,2.0,12.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.285783204975399,3.0909062500000006,0.0,1.4956887821126643,0.6685882865200723,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,CC(C)(O)C(F)(F)C(F)C(F)(F)F,"3,3,4,5,5,5-hexafluoro-2-methylpentan-2-ol",CDCl3
12_From_Review_392,-73.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.285783204975399,3.0909062500000006,0.0,1.4956887821126643,0.6685882865200723,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.493869163649516,4.821812500000001,0.0,0.8919772959779243,1.1211047685957571,0.0,0.4324152807655707,0.951,0.4324152807655707,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,5.0,0.72,5.304565437432175,3.0909062500000006,0.0,1.671295063756559,0.5983383913982888,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,2.0,11.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.7787372066268725,3.0909062500000006,0.0,1.5238060801432547,0.6562514830666569,0.0,-0.1669946763232613,-0.317,-0.1669946763232613,2.0,4.983853206666963,CC(C)(O)C(F)(F)C(F)C(F)(F)F,"3,3,4,5,5,5-hexafluoro-2-methylpentan-2-ol",CDCl3
0_From_Review_441,-119.0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.1767499999999997,0.0,2.314278792362004,0.4321000578237931,0.0738095403786756,-0.1679955249869497,-0.182,-0.0941859846082741,2.0,4.971885803321716,0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.350854251945783,4.6754999999999995,0.0,1.25873548591892,0.7944480879316481,-0.1477279279625035,0.3229828065589439,0.364,0.1752548785964403,2.0,8.743630369077849,1,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.331833334524575,3.1767499999999997,0.0,2.327389939106249,0.4296658601110969,0.0738095403786756,-0.1679955249869497,-0.182,-0.0941859846082741,2.0,4.971885803321716,2.0,3.0,C,3.0,2.0,2.0,4.0,2.0,0.77,2.3372450449193383,5.699,0.0,1.3133440615021477,0.7614151000585803,-0.1544549095323941,0.2840597931871669,0.351,0.1296048836547727,2.0,8.389132694218974,FC(F)=C(F)Cl,"1-chloro-1,2,2-trifluoroethene",CDCl3
2_From_Review_441,-101.0,F,1.0,3.0,3.0,7.0,2.0,0.72,2.331833334524575,3.1767499999999997,0.0,2.327389939106249,0.4296658601110969,0.0738095403786756,-0.1679955249869497,-0.182,-0.0941859846082741,2.0,4.971885803321716,0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.350854251945783,4.6754999999999995,0.0,1.25873548591892,0.7944480879316481,-0.1477279279625035,0.3229828065589439,0.364,0.1752548785964403,2.0,8.743630369077849,1,3,C,3.0,2.0,2.0,4.0,2.0,0.77,2.3372450449193383,5.699,0.0,1.3133440615021477,0.7614151000585803,-0.1544549095323941,0.2840597931871669,0.351,0.1296048836547727,2.0,8.389132694218974,2.0,0.0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.1767499999999997,0.0,2.314278792362004,0.4321000578237931,0.0738095403786756,-0.1679955249869497,-0.182,-0.0941859846082741,2.0,4.971885803321716,FC(F)=C(F)Cl,"1-chloro-1,2,2-trifluoroethene",CDCl3
4_From_Review_441,-143.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.563990657956331,3.6885,0.0,2.3147058964855063,0.4320203277307639,0.0835364210445888,-0.179594712267685,-0.182,-0.0960582912230961,2.0,4.834021488601118,0,3,C,3.0,2.0,2.0,4.0,2.0,0.77,2.3372450449193383,5.699,0.0,1.3133440615021477,0.7614151000585803,-0.1544549095323941,0.2840597931871669,0.351,0.1296048836547727,2.0,8.389132694218974,1,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.350854251945783,4.6754999999999995,0.0,1.25873548591892,0.7944480879316481,-0.1477279279625035,0.3229828065589439,0.364,0.1752548785964403,2.0,8.743630369077849,2.0,5.0,Cl,1.0,3.0,3.0,7.0,3.0,0.99,2.9570412678892395,4.711999999999999,0.0,2.362552749491052,0.4232709725594161,0.0710273356929576,-0.0914568375045264,-0.1689999999999999,-0.0204295018115688,3.0,5.539952526831127,FC(F)=C(F)Cl,"1-chloro-1,2,2-trifluoroethene",CDCl3
5_SO3H_21,-115.68,F,1.0,3.0,3.0,7.0,3.0,0.72,3.5145548523248293,5.048437500000002,0.0,1.218596990603742,0.8206158456903457,0.0,-0.1785551292263067,-0.317,-0.1785551292263067,2.0,4.8463152950261605,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.721869183116632,8.736875000000001,0.0,0.7209453938816998,1.3870676038525194,0.0,0.4397868975415365,0.752,0.4397868975415365,2.0,0.0,1,6,F,1.0,3.0,3.0,7.0,3.0,0.72,3.778707505219212,5.048437500000002,0.0,1.1320702813577277,0.8833373832591633,0.0,-0.1785551292263067,-0.317,-0.1785551292263067,2.0,4.8463152950261605,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,2.9539525893284075,7.859624999999999,0.0,0.638436754375149,1.5663258625808916,0.0,0.3947785172100035,0.634,0.3947785172100035,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
6_SO3H_21,-115.68,F,1.0,3.0,3.0,7.0,3.0,0.72,3.778707505219212,5.048437500000002,0.0,1.1320702813577277,0.8833373832591633,0.0,-0.1785551292263067,-0.317,-0.1785551292263067,2.0,4.8463152950261605,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.721869183116632,8.736875000000001,0.0,0.7209453938816998,1.3870676038525194,0.0,0.4397868975415365,0.752,0.4397868975415365,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,3.5145548523248293,5.048437500000002,0.0,1.218596990603742,0.8206158456903457,0.0,-0.1785551292263067,-0.317,-0.1785551292263067,2.0,4.8463152950261605,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,2.9539525893284075,7.859624999999999,0.0,0.638436754375149,1.5663258625808916,0.0,0.3947785172100035,0.634,0.3947785172100035,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
8_SO3H_21,-121.69,F,1.0,3.0,3.0,7.0,4.0,0.72,2.698803457089827,4.6098125,0.0,0.978979131796304,1.021472233187571,0.0,-0.1909039246046605,-0.317,-0.1909039246046605,2.0,4.701075276858749,0,7,C,4.0,3.0,3.0,4.0,3.0,0.77,2.9539525893284075,7.859624999999999,0.0,0.638436754375149,1.5663258625808916,0.0,0.3947785172100035,0.634,0.3947785172100035,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,4.0,0.72,4.286215997823722,4.6098125,0.0,0.958784926112448,1.0429867770811387,0.0,-0.1909039246046605,-0.317,-0.1909039246046605,2.0,4.701075276858749,2.0,4.0,C,4.0,3.0,3.0,4.0,2.0,0.77,2.721869183116632,8.736875000000001,0.0,0.7209453938816998,1.3870676038525194,0.0,0.4397868975415365,0.752,0.4397868975415365,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
9_SO3H_21,-121.69,F,1.0,3.0,3.0,7.0,4.0,0.72,4.286215997823722,4.6098125,0.0,0.958784926112448,1.0429867770811387,0.0,-0.1909039246046605,-0.317,-0.1909039246046605,2.0,4.701075276858749,0,7,C,4.0,3.0,3.0,4.0,3.0,0.77,2.9539525893284075,7.859624999999999,0.0,0.638436754375149,1.5663258625808916,0.0,0.3947785172100035,0.634,0.3947785172100035,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,4.0,0.72,2.698803457089827,4.6098125,0.0,0.978979131796304,1.021472233187571,0.0,-0.1909039246046605,-0.317,-0.1909039246046605,2.0,4.701075276858749,2.0,18.0,F,1.0,3.0,3.0,7.0,7.0,0.72,5.303183926661417,3.9774609375,0.0,0.9268971828800204,1.0788683129803427,0.0,-0.1918861609046672,-0.317,-0.1918861609046672,2.0,4.689597106742749,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
11_SO3H_21,-122.69,F,1.0,3.0,3.0,7.0,5.0,0.72,4.315734080084175,4.36209375,0.0,0.9904715190616984,1.009620146319127,0.0,-0.1919684897816284,-0.317,-0.1919684897816284,2.0,4.688635529698771,0,10,C,4.0,3.0,3.0,4.0,4.0,0.77,3.3056876122828065,7.364187500000001,0.0,0.6299145742201406,1.5875168489918492,0.0,0.3850145690630276,0.634,0.3850145690630276,2.0,0.0,1,12,F,1.0,3.0,3.0,7.0,5.0,0.72,2.613249090691509,4.36209375,0.0,0.9679918322950832,1.0330665679575275,0.0,-0.1919684897816284,-0.317,-0.1919684897816284,2.0,4.688635529698771,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,2.9539525893284075,7.859624999999999,0.0,0.638436754375149,1.5663258625808916,0.0,0.3947785172100035,0.634,0.3947785172100035,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
12_SO3H_21,-122.69,F,1.0,3.0,3.0,7.0,5.0,0.72,2.613249090691509,4.36209375,0.0,0.9679918322950832,1.0330665679575275,0.0,-0.1919684897816284,-0.317,-0.1919684897816284,2.0,4.688635529698771,0,10,C,4.0,3.0,3.0,4.0,4.0,0.77,3.3056876122828065,7.364187500000001,0.0,0.6299145742201406,1.5875168489918492,0.0,0.3850145690630276,0.634,0.3850145690630276,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,5.0,0.72,4.315734080084175,4.36209375,0.0,0.9904715190616984,1.009620146319127,0.0,-0.1919684897816284,-0.317,-0.1919684897816284,2.0,4.688635529698771,2.0,13.0,C,4.0,3.0,3.0,4.0,5.0,0.77,4.240659507670947,7.002843749999999,0.0,0.6355844772811636,1.5733549760020804,0.0,0.3841748911897691,0.634,0.3841748911897691,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
14_SO3H_21,-122.99,F,1.0,3.0,3.0,7.0,6.0,0.72,3.898331327632376,4.181421875000002,0.0,0.992465739647352,1.00759145636133,0.0,-0.192006612725819,-0.317,-0.192006612725819,2.0,4.688190291017062,0,13,C,4.0,3.0,3.0,4.0,5.0,0.77,4.240659507670947,7.002843749999999,0.0,0.6355844772811636,1.5733549760020804,0.0,0.3841748911897691,0.634,0.3841748911897691,2.0,0.0,1,15,F,1.0,3.0,3.0,7.0,6.0,0.72,4.97304545123006,4.181421875000002,0.0,1.0344956322574266,0.96665463711804,0.0,-0.192006612725819,-0.317,-0.192006612725819,2.0,4.688190291017062,2.0,16.0,C,4.0,3.0,3.0,4.0,6.0,0.77,5.421701592673651,6.594921875,0.0,0.6307134747241968,1.5855060024479224,0.0,0.386801922386403,0.634,0.386801922386403,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
15_SO3H_21,-122.99,F,1.0,3.0,3.0,7.0,6.0,0.72,4.97304545123006,4.181421875000002,0.0,1.0344956322574266,0.96665463711804,0.0,-0.192006612725819,-0.317,-0.192006612725819,2.0,4.688190291017062,0,13,C,4.0,3.0,3.0,4.0,5.0,0.77,4.240659507670947,7.002843749999999,0.0,0.6355844772811636,1.5733549760020804,0.0,0.3841748911897691,0.634,0.3841748911897691,2.0,0.0,1,14,F,1.0,3.0,3.0,7.0,6.0,0.72,3.898331327632376,4.181421875000002,0.0,0.992465739647352,1.00759145636133,0.0,-0.192006612725819,-0.317,-0.192006612725819,2.0,4.688190291017062,2.0,10.0,C,4.0,3.0,3.0,4.0,4.0,0.77,3.3056876122828065,7.364187500000001,0.0,0.6299145742201406,1.5875168489918492,0.0,0.3850145690630276,0.634,0.3850145690630276,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
17_SO3H_21,-123.76,F,1.0,3.0,3.0,7.0,7.0,0.72,6.020750785408744,3.9774609375,0.0,0.9688016845621764,1.032202994622086,0.0,-0.1918861609046672,-0.317,-0.1918861609046672,2.0,4.689597106742749,0,16,C,4.0,3.0,3.0,4.0,6.0,0.77,5.421701592673651,6.594921875,0.0,0.6307134747241968,1.5855060024479224,0.0,0.386801922386403,0.634,0.386801922386403,2.0,0.0,1,18,F,1.0,3.0,3.0,7.0,7.0,0.72,5.303183926661417,3.9774609375,0.0,0.9268971828800204,1.0788683129803427,0.0,-0.1918861609046672,-0.317,-0.1918861609046672,2.0,4.689597106742749,2.0,13.0,C,4.0,3.0,3.0,4.0,5.0,0.77,4.240659507670947,7.002843749999999,0.0,0.6355844772811636,1.5733549760020804,0.0,0.3841748911897691,0.634,0.3841748911897691,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
18_SO3H_21,-123.76,F,1.0,3.0,3.0,7.0,7.0,0.72,5.303183926661417,3.9774609375,0.0,0.9268971828800204,1.0788683129803427,0.0,-0.1918861609046672,-0.317,-0.1918861609046672,2.0,4.689597106742749,0,16,C,4.0,3.0,3.0,4.0,6.0,0.77,5.421701592673651,6.594921875,0.0,0.6307134747241968,1.5855060024479224,0.0,0.386801922386403,0.634,0.386801922386403,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,7.0,0.72,6.020750785408744,3.9774609375,0.0,0.9688016845621764,1.032202994622086,0.0,-0.1918861609046672,-0.317,-0.1918861609046672,2.0,4.689597106742749,2.0,9.0,F,1.0,3.0,3.0,7.0,4.0,0.72,4.286215997823722,4.6098125,0.0,0.958784926112448,1.0429867770811387,0.0,-0.1909039246046605,-0.317,-0.1909039246046605,2.0,4.701075276858749,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
20_SO3H_21,-127.32,F,1.0,3.0,3.0,7.0,8.0,0.72,7.080753599017551,3.64823046875,0.0,1.122337672302036,0.8909974463825061,0.0,-0.1888910503153017,-0.317,-0.1888910503153017,2.0,4.724631470720675,0,19,C,4.0,3.0,3.0,4.0,7.0,0.77,6.5740179814174535,5.936460937499999,0.0,0.6884100427026748,1.4526226201960004,0.0,0.4087062326638064,0.634,0.4087062326638064,2.0,0.0,1,21,F,1.0,3.0,3.0,7.0,8.0,0.72,6.434367576537728,3.64823046875,0.0,1.1127175322010956,0.8987006774503443,0.0,-0.1888910503153017,-0.317,-0.1888910503153017,2.0,4.724631470720675,2.0,22.0,C,4.0,3.0,3.0,4.0,8.0,0.77,7.770475459069413,4.69823046875,0.0,0.7671796595529533,1.3034756429578886,0.0,0.4603366202300399,0.951,0.4603366202300399,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoro-1-heptanesulfonic acid,CD3OD
