atomCode_fluorinated_compoundsCode,actual,prediction,diff
5_From_Review_137,-106.0,-104.08683,1.9131698608398438
4_From_Review_131,-120.0,-114.711426,5.28857421875
6_From_Review_361,-66.0,-62.750404,3.2495956420898438
7_From_Review_361,-66.0,-62.665524,3.3344764709472656
8_From_Review_361,-66.0,-62.750404,3.2495956420898438
4_COOH_26,-120.19,-119.87424,0.3157629394531227
5_COOH_26,-120.19,-119.87424,0.3157629394531227
7_COOH_26,-122.91,-122.09265,0.8173486328124966
8_COOH_26,-122.91,-122.53253,0.3774682617187466
10_COOH_26,-123.92,-122.259514,1.660486145019533
11_COOH_26,-123.92,-123.217,0.702997131347658
13_COOH_26,-124.09,-123.27653,0.8134725952148472
14_COOH_26,-124.09,-123.3026,0.7874029541015659
16_COOH_26,-127.36,-125.438675,1.921325073242187
17_COOH_26,-127.36,-126.667625,0.6923745727539057
19_COOH_26,-82.43,-81.281136,1.1488644409179756
20_COOH_26,-82.43,-81.37881,1.051192932128913
21_COOH_26,-82.43,-81.281136,1.1488644409179756
4_alcohols_4,-113.73,-116.05305,2.3230471801757773
5_alcohols_4,-113.73,-114.79766,1.0676608276367148
7_alcohols_4,-121.84,-122.08086,0.2408563232421841
8_alcohols_4,-121.84,-122.48609,0.6460916137695278
10_alcohols_4,-122.06,-122.48609,0.426091613769529
11_alcohols_4,-122.06,-122.08086,0.020856323242185226
13_alcohols_4,-122.06,-122.19373,0.13373321533202898
14_alcohols_4,-122.06,-122.34502,0.2850164794921852
16_alcohols_4,-122.86,-122.56397,0.2960275268554682
17_alcohols_4,-122.86,-122.56397,0.2960275268554682
19_alcohols_4,-123.85,-123.30797,0.5420318603515568
20_alcohols_4,-123.85,-123.33404,0.5159622192382756
22_alcohols_4,-126.26,-125.456825,0.8031747436523489
23_alcohols_4,-126.26,-126.667625,0.40762542724608863
25_alcohols_4,-80.96,-81.24097,0.28096679687500625
26_alcohols_4,-80.96,-81.24097,0.28096679687500625
27_alcohols_4,-80.96,-81.24097,0.28096679687500625
0_From_Review_485,-43.0,-50.39623,7.396228790283203
4_From_Review_485,-69.0,-78.62042,9.62042236328125
6_From_Review_485,-171.0,-163.97057,7.0294342041015625
8_From_Review_485,-69.0,-73.48662,4.4866180419921875
4_From_Review_259,-88.0,-88.13132,0.131317138671875
5_From_Review_259,-87.0,-88.13132,1.131317138671875
0_From_Review_208,-50.0,-52.760647,2.7606468200683594
2_From_Review_208,-50.0,-52.760647,2.7606468200683594
9_From_Review_208,-50.0,-52.760647,2.7606468200683594
10_From_Review_208,-50.0,-52.760647,2.7606468200683594
0_From_Review_1,-220.0,-218.85445,1.1455535888671875
0_From_Review_387,-146.0,-143.05653,2.9434661865234375
4_From_Review_387,-89.5,-91.567024,2.0670242309570312
5_From_Review_387,-91.2,-91.367134,0.1671340942382784
7_From_Review_387,-87.0,-83.529976,3.4700241088867188
8_From_Review_387,-87.0,-83.44016,3.5598373413085938
9_From_Review_387,-87.0,-83.44016,3.5598373413085938
11_From_Review_387,-84.0,-81.008644,2.9913558959960938
12_From_Review_387,-84.0,-81.008644,2.9913558959960938
13_From_Review_387,-84.0,-81.30666,2.6933364868164062
4_From_Review_35,-210.0,-210.3456,0.3455963134765625
7_SO3H_10,-113.65,-115.04845,1.3984466552734318
8_SO3H_10,-113.65,-116.07659,2.426591491699213
10_SO3H_10,-121.79,-122.08086,0.29085632324218125
11_SO3H_10,-121.79,-122.48609,0.696091613769525
13_SO3H_10,-122.79,-122.08086,0.7091436767578188
14_SO3H_10,-122.79,-120.933,1.8570013427734438
16_SO3H_10,-123.17,-122.56397,0.6060275268554705
17_SO3H_10,-123.17,-122.34502,0.8249835205078142
19_SO3H_10,-126.07,-125.47342,0.5965808105468682
20_SO3H_10,-126.07,-126.25625,0.18624847412110057
22_SO3H_10,-80.73,-81.24097,0.510966796874996
23_SO3H_10,-80.73,-81.24097,0.510966796874996
24_SO3H_10,-80.73,-80.452354,0.27764556884766023
8_From_Review_337,-75.0,-77.59569,2.5956878662109375
9_From_Review_337,-75.0,-77.47155,2.4715499877929688
10_From_Review_337,-75.0,-78.111,3.1110000610351562
1_From_Review_19,-268.0,-259.2669,8.73309326171875
7_SO3H_24,-115.38,-114.27571,1.104288940429683
8_SO3H_24,-115.38,-115.70915,0.32915222167969205
10_SO3H_24,-125.56,-122.59004,2.9699578857421898
11_SO3H_24,-125.56,-122.27624,3.2837625122070335
13_SO3H_24,-127.25,-126.25625,0.9937515258789062
14_SO3H_24,-127.25,-125.71508,1.5349197387695312
16_SO3H_24,-82.68,-80.452354,2.227645568847663
17_SO3H_24,-82.68,-81.24097,1.4390332031250068
18_SO3H_24,-82.68,-81.35847,1.3215328979492256
0_From_Review_163,-165.0,-157.47675,7.52325439453125
3_From_Review_163,-143.0,-145.64914,2.649139404296875
6_From_Review_102,-58.0,-59.105724,1.1057243347167969
0_From_Review_349,-63.0,-62.631516,0.3684844970703125
2_From_Review_349,-63.0,-62.631516,0.3684844970703125
3_From_Review_349,-63.0,-62.631516,0.3684844970703125
3_From_Review_399,-90.0,-90.21135,0.2113494873046875
4_From_Review_399,-90.0,-90.21135,0.2113494873046875
6_From_Review_399,-130.0,-125.70188,4.298118591308594
7_From_Review_399,-130.0,-125.70188,4.298118591308594
9_From_Review_399,-82.0,-82.52692,0.52691650390625
10_From_Review_399,-82.0,-82.52692,0.52691650390625
11_From_Review_399,-82.0,-82.63908,0.6390762329101562
4_COOH_25,-120.23,-120.48133,0.25133087158202727
5_COOH_25,-120.23,-120.48133,0.25133087158202727
7_COOH_25,-123.75,-123.27653,0.47347259521484375
8_COOH_25,-123.75,-123.27653,0.47347259521484375
10_COOH_25,-124.31,-124.02719,0.2828088378906273
11_COOH_25,-124.31,-124.02719,0.2828088378906273
13_COOH_25,-127.49,-126.12646,1.3635427856445261
14_COOH_25,-127.49,-126.12646,1.3635427856445261
16_COOH_25,-82.48,-81.281136,1.1988644409179727
17_COOH_25,-82.48,-81.281136,1.1988644409179727
18_COOH_25,-82.48,-81.281136,1.1988644409179727
6_From_Review_83,-174.0,-169.2543,4.745697021484375
4_From_Review_65,-137.0,-137.06912,0.069122314453125
3_From_Review_238,-110.0,-109.13606,0.8639373779296875
4_From_Review_238,-110.0,-109.13606,0.8639373779296875
4_alcohols_2,-114.02,-117.47557,3.4555706787109415
5_alcohols_2,-114.02,-114.16935,0.14934967041016023
7_alcohols_2,-124.88,-123.45154,1.4284619140624955
8_alcohols_2,-124.88,-123.45154,1.4284619140624955
10_alcohols_2,-126.25,-126.12646,0.12354278564453125
11_alcohols_2,-126.25,-126.12646,0.12354278564453125
13_alcohols_2,-81.33,-81.281136,0.048864440917967045
14_alcohols_2,-81.33,-81.281136,0.048864440917967045
15_alcohols_2,-81.33,-81.281136,0.048864440917967045
2_From_Review_178,-117.0,-126.859344,9.859344482421875
0_From_Review_429,-78.6,-71.94992,6.650079345703119
2_From_Review_429,-78.6,-79.09528,0.49528350830078693
3_From_Review_429,-78.6,-71.94992,6.650079345703119
5_From_Review_429,-108.7,-119.26435,10.564350891113278
6_From_Review_429,-108.7,-119.26435,10.564350891113278
9_From_Review_429,-62.0,-67.12701,5.127006530761719
10_From_Review_429,-62.0,-67.12701,5.127006530761719
11_From_Review_429,-62.0,-67.01485,5.0148468017578125
13_From_Review_429,-62.0,-67.01485,5.0148468017578125
14_From_Review_429,-62.0,-67.12701,5.127006530761719
15_From_Review_429,-62.0,-68.00715,6.007148742675781
17_From_Review_429,-62.0,-67.12701,5.127006530761719
18_From_Review_429,-62.0,-67.01485,5.0148468017578125
19_From_Review_429,-62.0,-68.00715,6.007148742675781
5_From_Review_326,-65.0,-68.232025,3.232025146484375
6_From_Review_326,-65.0,-68.232025,3.232025146484375
7_From_Review_326,-65.0,-68.232025,3.232025146484375
0_aromatics_19,-150.0,-154.0712,4.071197509765625
3_aromatics_19,-160.53,-154.08733,6.442673950195314
5_aromatics_19,-137.57,-133.5021,4.067894287109368
9_aromatics_19,-137.57,-135.35681,2.213188476562493
11_aromatics_19,-160.53,-155.1739,5.356095581054689
13_aromatics_19,-150.0,-155.5243,5.5243072509765625
15_aromatics_19,-160.53,-155.1739,5.356095581054689
17_aromatics_19,-137.57,-135.35681,2.213188476562493
19_aromatics_19,-137.57,-136.90831,0.6616900634765557
21_aromatics_19,-160.53,-153.98021,6.549790649414064
4_Cl_2,-118.52,-121.559395,3.0393948364257852
5_Cl_2,-118.52,-121.559395,3.0393948364257852
7_Cl_2,-121.75,-122.45465,0.70465087890625
8_Cl_2,-121.75,-122.45465,0.70465087890625
10_Cl_2,-122.03,-122.48609,0.4560916137695301
11_Cl_2,-122.03,-122.2887,0.25869628906249886
13_Cl_2,-122.76,-122.48609,0.27390838623047387
14_Cl_2,-122.76,-122.48609,0.27390838623047387
16_Cl_2,-122.76,-122.753,0.007001647949223866
17_Cl_2,-122.76,-122.753,0.007001647949223866
19_Cl_2,-126.26,-125.14802,1.1119821166992239
20_Cl_2,-126.26,-126.667625,0.40762542724608863
22_Cl_2,-81.12,-81.24097,0.12096679687499545
23_Cl_2,-81.12,-81.24097,0.12096679687499545
24_Cl_2,-81.12,-81.24097,0.12096679687499545
4_COOH_9,-119.15,-119.87424,0.7242370605468693
5_COOH_9,-119.15,-117.160576,1.989424133300787
7_COOH_9,-121.74,-122.53253,0.7925317382812551
8_COOH_9,-121.74,-122.53253,0.7925317382812551
10_COOH_9,-121.74,-122.45465,0.7146508789062551
11_COOH_9,-121.74,-122.45465,0.7146508789062551
13_COOH_9,-121.74,-122.16229,0.4222924804687551
14_COOH_9,-121.74,-122.21861,0.4786126708984426
16_COOH_9,-121.74,-122.25005,0.5100534057617239
17_COOH_9,-121.74,-122.48609,0.7460916137695364
19_COOH_9,-121.74,-122.48609,0.7460916137695364
20_COOH_9,-121.74,-123.779396,2.0393960571289114
22_COOH_9,-121.74,-122.25005,0.5100534057617239
23_COOH_9,-121.74,-122.48609,0.7460916137695364
25_COOH_9,-121.74,-123.779396,2.0393960571289114
26_COOH_9,-121.74,-122.48609,0.7460916137695364
28_COOH_9,-121.74,-122.97042,1.2304208374023489
29_COOH_9,-121.74,-122.45465,0.7146508789062551
31_COOH_9,-122.81,-122.53253,0.2774682617187523
32_COOH_9,-122.81,-122.53253,0.2774682617187523
34_COOH_9,-122.98,-122.753,0.22700164794922273
35_COOH_9,-122.98,-122.72693,0.253071289062504
37_COOH_9,-126.22,-126.667625,0.4476254272460949
38_COOH_9,-126.22,-125.14802,1.0719821166992176
40_COOH_9,-80.93,-81.24097,0.3109667968749932
41_COOH_9,-80.93,-81.24097,0.3109667968749932
42_COOH_9,-80.93,-81.24097,0.3109667968749932
0_alkanes_4,-80.72,-81.24097,0.5209667968750011
2_alkanes_4,-80.72,-81.24097,0.5209667968750011
3_alkanes_4,-80.72,-81.24097,0.5209667968750011
5_alkanes_4,-126.05,-125.884796,0.16520385742187216
6_alkanes_4,-126.05,-125.884796,0.16520385742187216
8_alkanes_4,-122.63,-123.27653,0.6465274047851608
9_alkanes_4,-122.63,-123.27653,0.6465274047851608
11_alkanes_4,-121.82,-122.53253,0.7125317382812568
12_alkanes_4,-121.82,-122.53253,0.7125317382812568
14_alkanes_4,-121.66,-122.16229,0.5022924804687534
15_alkanes_4,-121.66,-122.45465,0.7946508789062534
17_alkanes_4,-121.66,-122.45465,0.7946508789062534
18_alkanes_4,-121.66,-122.45465,0.7946508789062534
20_alkanes_4,-121.82,-121.56226,0.25773651123046193
21_alkanes_4,-121.82,-122.53253,0.7125317382812568
23_alkanes_4,-122.63,-123.3026,0.672597045898442
24_alkanes_4,-122.63,-122.96261,0.3326083374023483
26_alkanes_4,-126.05,-125.884796,0.16520385742187216
27_alkanes_4,-126.05,-126.667625,0.6176254272460966
29_alkanes_4,-80.72,-81.24097,0.5209667968750011
30_alkanes_4,-80.72,-81.24097,0.5209667968750011
31_alkanes_4,-80.72,-80.26116,0.4588381958007801
0_From_Review_450,-140.0,-139.15686,0.8431396484375
3_From_Review_450,-140.0,-139.54884,0.4511566162109375
7_From_Review_450,-140.0,-139.26198,0.7380218505859375
9_From_Review_450,-140.0,-137.90518,2.094818115234375
3_From_Review_271,-69.0,-69.0924,0.09239959716796875
4_From_Review_271,-69.0,-68.236664,0.763336181640625
5_From_Review_271,-69.0,-69.0924,0.09239959716796875
9_From_Review_237,-124.0,-126.74644,2.7464370727539062
10_From_Review_237,-124.0,-126.74644,2.7464370727539062
0_From_Review_276,-28.0,-30.432753,2.4327526092529297
2_From_Review_276,-28.0,-30.432753,2.4327526092529297
3_From_Review_276,-28.0,-30.432753,2.4327526092529297
5_From_Review_86,-135.0,-140.3042,5.30419921875
2_From_Review_145,-101.0,-101.542755,0.542755126953125
2_From_Review_166,-127.0,-137.87064,10.870635986328125
4_From_Review_166,-148.0,-143.75806,4.241943359375
0_From_Review_262,-205.0,-193.99535,11.004653930664062
3_From_Review_262,-126.0,-115.45922,10.540779113769531
4_From_Review_262,-100.0,-111.56158,11.561576843261719
0_From_Review_150,-122.0,-135.8816,13.881607055664062
0_From_Review_479,-182.0,-176.04474,5.95526123046875
6_From_Review_479,-182.0,-175.39458,6.6054229736328125
0_aromatics_14,-115.64,-114.77773,0.8622671508789068
5_aromatics_14,-133.49,-135.36855,1.8785455322265534
7_aromatics_14,-143.53,-138.47168,5.058320312500001
3_From_Review_250,-108.0,-111.88711,3.8871078491210938
4_From_Review_250,-108.0,-111.076164,3.0761642456054688
6_From_Review_87,-230.0,-230.60431,0.60430908203125
8_From_Review_268,-63.5,-75.05799,11.557991027832031
9_From_Review_268,-58.0,-69.35347,11.353469848632812
0_From_Review_193,-210.0,-213.48915,3.4891510009765625
14_From_Review_52,-184.0,-184.8858,0.88580322265625
