atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,level_0_neighbor4,index_neighbor4,SMILES_neighbor4,AtomDegreeDescriptor-aNeg_neighbor4,AtomHybridizationDescriptor-aHyb_neighbor4,AtomHybridizationVSEPRDescriptor-hybr_neighbor4,AtomValenceDescriptor-val_neighbor4,BondsToAtomDescriptor-bondsToAtom_neighbor4,CovalentRadiusDescriptor-covalentRadius_neighbor4,DistanceToAtomDescriptor-distanceToAtom_neighbor4,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor4,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor4,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor4,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor4,PartialPiChargeDescriptor-pepe_neighbor4,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor4,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor4,PartialTChargePEOEDescriptor-pepeT_neighbor4,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor4,PiElectronegativityDescriptor-elecPiA_neighbor4,level_0_neighbor5,index_neighbor5,SMILES_neighbor5,AtomDegreeDescriptor-aNeg_neighbor5,AtomHybridizationDescriptor-aHyb_neighbor5,AtomHybridizationVSEPRDescriptor-hybr_neighbor5,AtomValenceDescriptor-val_neighbor5,BondsToAtomDescriptor-bondsToAtom_neighbor5,CovalentRadiusDescriptor-covalentRadius_neighbor5,DistanceToAtomDescriptor-distanceToAtom_neighbor5,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor5,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor5,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor5,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor5,PartialPiChargeDescriptor-pepe_neighbor5,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor5,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor5,PartialTChargePEOEDescriptor-pepeT_neighbor5,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor5,PiElectronegativityDescriptor-elecPiA_neighbor5,SMILES,Compound name,Solvent_used_for_NMR
41_COOH_9,-80.93,F,1.0,3.0,3.0,7.0,15.0,0.72,14.244739858628517,3.0159170837402347,0.0,1.259135740120263,0.7941955486899989,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,39,C,4.0,3.0,3.0,4.0,14.0,0.77,13.785546162557363,4.67183416748047,0.0,0.7263932232791327,1.3766648255413692,0.0,0.4603366202300399,0.951,0.4603366202300399,2.0,0.0,1,40,F,1.0,3.0,3.0,7.0,15.0,0.72,14.564465167660638,3.0159170837402347,0.0,1.1825962270863593,0.8455971506553562,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,42,F,1.0,3.0,3.0,7.0,15.0,0.72,14.199733233409704,3.0159170837402347,0.0,1.1741494626829634,0.8516803284268195,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,3.0,36,C,4.0,3.0,3.0,4.0,13.0,0.77,12.297190262820203,5.883668334960937,0.0,0.6259988708784898,1.5974469707855208,0.0,0.4087062297528653,0.634,0.4087062297528653,2.0,0.0,4.0,38,F,1.0,3.0,3.0,7.0,14.0,0.72,11.6473697842045,3.621834167480469,0.0,0.9039682795836856,1.1062335068444449,0.0,-0.1888910503153017,-0.317,-0.1888910503153017,2.0,4.724631470720675,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorotetradecanoic acid,CD3OD
42_COOH_9,-80.93,F,1.0,3.0,3.0,7.0,15.0,0.72,14.199733233409704,3.0159170837402347,0.0,1.1741494626829634,0.8516803284268195,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,39,C,4.0,3.0,3.0,4.0,14.0,0.77,13.785546162557363,4.67183416748047,0.0,0.7263932232791327,1.3766648255413692,0.0,0.4603366202300399,0.951,0.4603366202300399,2.0,0.0,1,41,F,1.0,3.0,3.0,7.0,15.0,0.72,14.244739858628517,3.0159170837402347,0.0,1.259135740120263,0.7941955486899989,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,40,F,1.0,3.0,3.0,7.0,15.0,0.72,14.564465167660638,3.0159170837402347,0.0,1.1825962270863593,0.8455971506553562,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,3.0,36,C,4.0,3.0,3.0,4.0,13.0,0.77,12.297190262820203,5.883668334960937,0.0,0.6259988708784898,1.5974469707855208,0.0,0.4087062297528653,0.634,0.4087062297528653,2.0,0.0,4.0,35,F,1.0,3.0,3.0,7.0,13.0,0.72,12.280579519306082,3.9246683349609377,0.0,0.9550630735171984,1.0470512657528608,0.0,-0.1918861638156083,-0.317,-0.1918861638156083,2.0,4.689597072742453,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorotetradecanoic acid,CD3OD
0_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,4.082500000000002,0.0,1.0716626106756673,0.9331295036686172,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.3583841871871154,6.805000000000002,0.0,0.6927066041615554,1.4436126261714932,0.0,0.4174523830481704,1.078,0.4174523830481704,2.0,0.0,1,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.146492005575609,4.082500000000002,0.0,1.0716918194030656,0.9331040714269908,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.18232460234494,4.082500000000002,0.0,1.110935276618315,0.9001424484817858,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,8,F,1.0,3.0,3.0,7.0,5.0,0.72,2.364637705865319,4.0825,0.0,1.0716925936840895,0.9331033972739922,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,4,C,3.0,2.0,2.0,4.0,2.0,0.77,2.410070623446541,9.832,0.0,0.6521810288953224,1.5333166033575378,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
2_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,2.0,0.72,2.18232460234494,4.082500000000002,0.0,1.110935276618315,0.9001424484817858,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.3583841871871154,6.805000000000002,0.0,0.6927066041615554,1.4436126261714932,0.0,0.4174523830481704,1.078,0.4174523830481704,2.0,0.0,1,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,4.082500000000002,0.0,1.0716626106756673,0.9331295036686172,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.146492005575609,4.082500000000002,0.0,1.0716918194030656,0.9331040714269908,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,4,C,3.0,2.0,2.0,4.0,2.0,0.77,2.410070623446541,9.832,0.0,0.6521810288953224,1.5333166033575378,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,4.0,8,F,1.0,3.0,3.0,7.0,5.0,0.72,2.364637705865319,4.0825,0.0,1.0716925936840895,0.9331033972739922,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
3_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,2.0,0.72,2.146492005575609,4.082500000000002,0.0,1.0716918194030656,0.9331040714269908,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.3583841871871154,6.805000000000002,0.0,0.6927066041615554,1.4436126261714932,0.0,0.4174523830481704,1.078,0.4174523830481704,2.0,0.0,1,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,4.082500000000002,0.0,1.0716626106756673,0.9331295036686172,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.18232460234494,4.082500000000002,0.0,1.110935276618315,0.9001424484817858,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,27,F,1.0,3.0,3.0,7.0,5.0,0.72,3.992323818279274,4.0825000000000005,0.0,1.0717103839683562,0.9330879078517228,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,4,C,3.0,2.0,2.0,4.0,2.0,0.77,2.410070623446541,9.832,0.0,0.6521810288953224,1.5333166033575378,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
7_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,5.0,0.72,2.600258860190654,4.0825,0.0,1.110936347376126,0.9001415808942231,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,2.6648012177271307,6.805000000000001,0.0,0.6927123328166024,1.443600687653345,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,5.0,0.72,3.9922837587025297,4.0825,0.0,1.0716448371557672,0.933144979874192,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,8,F,1.0,3.0,3.0,7.0,5.0,0.72,2.364637705865319,4.0825,0.0,1.0716925936840895,0.9331033972739922,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,5,C,3.0,2.0,2.0,4.0,3.0,0.77,2.849168103148707,9.832000000000004,0.0,0.6521942376308124,1.5332855494593771,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,4.0,12,F,1.0,3.0,3.0,7.0,6.0,0.72,4.820525815717618,4.0825000000000005,0.0,1.0717086753925296,0.9330893954308384,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
8_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,5.0,0.72,2.364637705865319,4.0825,0.0,1.0716925936840895,0.9331033972739922,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,2.6648012177271307,6.805000000000001,0.0,0.6927123328166024,1.443600687653345,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,5.0,0.72,3.9922837587025297,4.0825,0.0,1.0716448371557672,0.933144979874192,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,7,F,1.0,3.0,3.0,7.0,5.0,0.72,2.600258860190654,4.0825,0.0,1.110936347376126,0.9001415808942231,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,4.082500000000002,0.0,1.0716626106756673,0.9331295036686172,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,5,C,3.0,2.0,2.0,4.0,3.0,0.77,2.849168103148707,9.832000000000004,0.0,0.6521942376308124,1.5332855494593771,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
9_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,5.0,0.72,3.9922837587025297,4.0825,0.0,1.0716448371557672,0.933144979874192,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,2.6648012177271307,6.805000000000001,0.0,0.6927123328166024,1.443600687653345,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,5.0,0.72,2.364637705865319,4.0825,0.0,1.0716925936840895,0.9331033972739922,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,7,F,1.0,3.0,3.0,7.0,5.0,0.72,2.600258860190654,4.0825,0.0,1.110936347376126,0.9001415808942231,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,12,F,1.0,3.0,3.0,7.0,6.0,0.72,4.820525815717618,4.0825000000000005,0.0,1.0717086753925296,0.9330893954308384,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,5,C,3.0,2.0,2.0,4.0,3.0,0.77,2.849168103148707,9.832000000000004,0.0,0.6521942376308124,1.5332855494593771,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
12_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,6.0,0.72,4.820525815717618,4.0825000000000005,0.0,1.0717086753925296,0.9330893954308384,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,11,C,4.0,3.0,3.0,4.0,5.0,0.77,5.148760558619909,6.805,0.0,0.6927282841053986,1.4435674462049972,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,13,F,1.0,3.0,3.0,7.0,6.0,0.72,6.1799926949795,4.0825000000000005,0.0,1.0717093218530998,0.9330888325865202,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,14,F,1.0,3.0,3.0,7.0,6.0,0.72,5.901948404552517,4.0825000000000005,0.0,1.110968627632534,0.9001154264193695,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,9,F,1.0,3.0,3.0,7.0,5.0,0.72,3.9922837587025297,4.0825,0.0,1.0716448371557672,0.933144979874192,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,10,C,3.0,2.0,2.0,4.0,4.0,0.77,4.2088527938144855,9.832,0.0,0.6521976746564994,1.533277469176323,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
13_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,6.0,0.72,6.1799926949795,4.0825000000000005,0.0,1.0717093218530998,0.9330888325865202,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,11,C,4.0,3.0,3.0,4.0,5.0,0.77,5.148760558619909,6.805,0.0,0.6927282841053986,1.4435674462049972,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,12,F,1.0,3.0,3.0,7.0,6.0,0.72,4.820525815717618,4.0825000000000005,0.0,1.0717086753925296,0.9330893954308384,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,14,F,1.0,3.0,3.0,7.0,6.0,0.72,5.901948404552517,4.0825000000000005,0.0,1.110968627632534,0.9001154264193695,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,19,F,1.0,3.0,3.0,7.0,7.0,0.72,7.037314775537613,4.0825,0.0,1.071691345489476,0.933104484055778,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,10,C,3.0,2.0,2.0,4.0,4.0,0.77,4.2088527938144855,9.832,0.0,0.6521976746564994,1.533277469176323,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
14_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,6.0,0.72,5.901948404552517,4.0825000000000005,0.0,1.110968627632534,0.9001154264193695,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,11,C,4.0,3.0,3.0,4.0,5.0,0.77,5.148760558619909,6.805,0.0,0.6927282841053986,1.4435674462049972,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,13,F,1.0,3.0,3.0,7.0,6.0,0.72,6.1799926949795,4.0825000000000005,0.0,1.0717093218530998,0.9330888325865202,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,12,F,1.0,3.0,3.0,7.0,6.0,0.72,4.820525815717618,4.0825000000000005,0.0,1.0717086753925296,0.9330893954308384,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,10,C,3.0,2.0,2.0,4.0,4.0,0.77,4.2088527938144855,9.832,0.0,0.6521976746564994,1.533277469176323,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,4.0,19,F,1.0,3.0,3.0,7.0,7.0,0.72,7.037314775537613,4.0825,0.0,1.071691345489476,0.933104484055778,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
17_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,7.0,0.72,7.357325484168823,4.0825,0.0,1.0716624309399525,0.9331296601700432,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,16,C,4.0,3.0,3.0,4.0,6.0,0.77,6.5381609922056825,6.8050000000000015,0.0,0.6927051699899164,1.4436156150163524,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,19,F,1.0,3.0,3.0,7.0,7.0,0.72,7.037314775537613,4.0825,0.0,1.071691345489476,0.933104484055778,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,18,F,1.0,3.0,3.0,7.0,7.0,0.72,7.086610949530107,4.0825,0.0,1.110931955095971,0.9001451397746606,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,22,F,1.0,3.0,3.0,7.0,6.0,0.72,6.966973774171969,4.0825000000000005,0.0,1.0716681078617876,0.9331247171246132,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,15,C,3.0,2.0,2.0,4.0,5.0,0.77,5.032402707454959,9.832,0.0,0.6521789386478992,1.5333215176699897,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
18_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,7.0,0.72,7.086610949530107,4.0825,0.0,1.110931955095971,0.9001451397746606,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,16,C,4.0,3.0,3.0,4.0,6.0,0.77,6.5381609922056825,6.8050000000000015,0.0,0.6927051699899164,1.4436156150163524,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,7.0,0.72,7.357325484168823,4.0825,0.0,1.0716624309399525,0.9331296601700432,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,19,F,1.0,3.0,3.0,7.0,7.0,0.72,7.037314775537613,4.0825,0.0,1.071691345489476,0.933104484055778,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,15,C,3.0,2.0,2.0,4.0,5.0,0.77,5.032402707454959,9.832,0.0,0.6521789386478992,1.5333215176699897,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,4.0,22,F,1.0,3.0,3.0,7.0,6.0,0.72,6.966973774171969,4.0825000000000005,0.0,1.0716681078617876,0.9331247171246132,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
19_From_Review_377,-52.6,F,1.0,3.0,3.0,7.0,7.0,0.72,7.037314775537613,4.0825,0.0,1.071691345489476,0.933104484055778,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,0,16,C,4.0,3.0,3.0,4.0,6.0,0.77,6.5381609922056825,6.8050000000000015,0.0,0.6927051699899164,1.4436156150163524,0.0,0.4174523830481703,1.078,0.4174523830481703,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,7.0,0.72,7.357325484168823,4.0825,0.0,1.0716624309399525,0.9331296601700432,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,2.0,18,F,1.0,3.0,3.0,7.0,7.0,0.72,7.086610949530107,4.0825,0.0,1.110931955095971,0.9001451397746606,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,3.0,13,F,1.0,3.0,3.0,7.0,6.0,0.72,6.1799926949795,4.0825000000000005,0.0,1.0717093218530998,0.9330888325865202,0.0,-0.1660438816995628,-0.317,-0.1660438816995628,2.0,4.995232640935254,4.0,15,C,3.0,2.0,2.0,4.0,5.0,0.77,5.032402707454959,9.832,0.0,0.6521789386478992,1.5333215176699897,0.0,0.0806792620505182,-0.127,0.0806792620505182,2.0,6.632414286111141,FC(F)(F)c1c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,"1,2,3,4,5,6-hexakis(trifluoromethyl)benzene",CDCl3
