,0,1,2,3,4,5,NMR_Peaks
0_From_Review_483,F-1;C(//),F-1;C(*C*C//),"F-1;C(*C*C/*N,*N/)","F-1;C(*C*C/*N,*N/*C,*&)","F-1;C(*C*C/*N,*N/*C,*&)*&F/","F-1;C(*C*C/*N,*N/*C,*&)*&F/,/",-141.0
12_SO3H_11,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/SFF,,,,,)","F-1;C(CCF/CFF,FFF,/SFF,,,,,)=O=ON,,/","F-1;C(CCF/CFF,FFF,/SFF,,,,,)=O=ON,,/,,/",-126.19
14_SO3H_11,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)SFF,,/","F-1;C(CFF/CFF,,/CFF,,)SFF,,/=O=ON,,/",-80.98
15_SO3H_11,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)SFF,,/","F-1;C(CFF/CFF,,/CFF,,)SFF,,/=O=ON,,/",-80.98
16_SO3H_11,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)SFF,,/","F-1;C(CFF/CFF,,/CFF,,)SFF,,/=O=ON,,/",-80.98
6_From_Review_63,F-1;C(//),F-1;C(CC//),"F-1;C(CC/CO,C/)","F-1;C(CC/CO,C/C,,C)","F-1;C(CC/CO,C/C,,C)C,/","F-1;C(CC/CO,C/C,,C)C,//",-191.0
0_From_Review_347,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=C,,/)","F-1;C(CFF/=C,,/|C)","F-1;C(CFF/=C,,/|C)*C*C/","F-1;C(CFF/=C,,/|C)*C*C/*C,*C/",-58.0
2_From_Review_347,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=C,,/)","F-1;C(CFF/=C,,/|C)","F-1;C(CFF/=C,,/|C)*C*C/","F-1;C(CFF/=C,,/|C)*C*C/*C,*C/",-58
3_From_Review_347,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=C,,/)","F-1;C(CFF/=C,,/|C)","F-1;C(CFF/=C,,/|C)*C*C/","F-1;C(CFF/=C,,/|C)*C*C/*C,*C/",-58.0
0_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*CC,*C)","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/*&C,FFF,,,/",-61.2
2_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*CC,*C)","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/*&C,FFF,,,/",-61.2
3_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*CC,*C)","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/*&C,FFF,,,/",-61.2
9_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*CC,*C)","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/*&C,FFF,,,/",-61.2
10_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*CC,*C)","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/*&C,FFF,,,/",-61.2
11_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*CC,*C)","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/","F-1;C(CFF/*C*C,,/*CC,*C)*CC,FFF,*&/*&C,FFF,,,/",-61.2
14_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*C,*CC,C)","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/*&,FFF,,,,,,/",-61.2
15_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*C,*CC,C)","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/*&,FFF,,,,,,/",-61.2
16_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*C,*CC,C)","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/*&,FFF,,,,,,/",-61.2
19_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*C,*C,C,C)","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/*&,FFF,,,,,,/",-61.2
20_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*C,*C,C,C)","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/*&,FFF,,,,,,/",-61.2
21_From_Review_375,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/*C*C,,/)","F-1;C(CFF/*C*C,,/*C,*C,C,C)","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/","F-1;C(CFF/*C*C,,/*C,*C,C,C)*CC,*&,FFF,FFF/*&,FFF,,,,,,/",-61.2
9_From_Review_47,F-1;C(//),F-1;C(CO//),"F-1;C(CO/C,C/)","F-1;C(CO/C,C/C,*C*C)","F-1;C(CO/C,C/C,*C*C)C,*C,*C/","F-1;C(CO/C,C/C,*C*C)C,*C,*C/C,*C,*&/",-121.0
0_From_Review_50,F-1;C(//),F-1;C(S//),F-1;C(S/C/),F-1;C(S/C/*C*C),"F-1;C(S/C/*C*C)*C,*C/","F-1;C(S/C/*C*C)*C,*C/*C,*&/",-182.0
6_From_Review_78,F-1;C(//),F-1;C(CC//),"F-1;C(CC/=OC,C/)","F-1;C(CC/=OC,C/,C,C)","F-1;C(CC/=OC,C/,C,C)C,/","F-1;C(CC/=OC,C/,C,C)C,//",-193.0
3_From_Review_390,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CF,C,/)","F-1;C(COF/CF,C,/FFF,,)","F-1;C(COF/CF,C,/FFF,,),,/","F-1;C(COF/CF,C,/FFF,,),,//",-85.0
4_From_Review_390,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CF,C,/)","F-1;C(COF/CF,C,/FFF,,)","F-1;C(COF/CF,C,/FFF,,),,/","F-1;C(COF/CF,C,/FFF,,),,//",-85.0
6_From_Review_390,F-1;C(//),F-1;C(CC//),"F-1;C(CC/OFF,FFF/)","F-1;C(CC/OFF,FFF/C,,,,,)","F-1;C(CC/OFF,FFF/C,,,,,)/","F-1;C(CC/OFF,FFF/C,,,,,)//",-212.0
8_From_Review_390,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CF,,/)","F-1;C(CFF/CF,,/OFF,)","F-1;C(CFF/CF,,/OFF,)C,,/","F-1;C(CFF/CF,,/OFF,)C,,//",-76.0
9_From_Review_390,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CF,,/)","F-1;C(CFF/CF,,/OFF,)","F-1;C(CFF/CF,,/OFF,)C,,/","F-1;C(CFF/CF,,/OFF,)C,,//",-76.0
10_From_Review_390,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CF,,/)","F-1;C(CFF/CF,,/OFF,)","F-1;C(CFF/CF,,/OFF,)C,,/","F-1;C(CFF/CF,,/OFF,)C,,//",-76.0
0_From_Review_149,F-1;C(//),F-1;C(=C//),F-1;C(=C/|Cl/),F-1;C(=C/|Cl/),F-1;C(=C/|Cl/)/,F-1;C(=C/|Cl/)//,-128.0
0_I_9,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.99
2_I_9,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.99
3_I_9,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.99
5_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.27
6_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.27
8_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)CFF,,,,,/C,,/",-123.53
9_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,C,FF,FF,/CFF,FFF,,,,)CFF,,,,,/C,,/",-123.53
11_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,FFF,,,,/I,,,/",-122.96
12_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,FFF,,,,/I,,,/",-122.96
14_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,C,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,C,,,,)CFF,,,I/","F-1;C(CCF/C,CFF,FF,/CFF,C,,,,)CFF,,,I/FFF,,,/",-122.0
15_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,C,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,C,,,,)CFF,,,I/","F-1;C(CCF/C,CFF,FF,/CFF,C,,,,)CFF,,,I/FFF,,,/",-122.0
17_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,I)","F-1;C(CCF/CFF,C,/CFF,,,I)CFF,,,/","F-1;C(CCF/CFF,C,/CFF,,,I)CFF,,,/CFF,,/",-115.04
18_I_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,I)","F-1;C(CCF/CFF,C,/CFF,,,I)CFF,,,/","F-1;C(CCF/CFF,C,/CFF,,,I)CFF,,,/CFF,,/",-115.04
4_From_Review_60,F-1;C(//),F-1;C(S//),F-1;C(S/=O=OC/),"F-1;C(S/=O=OC/,,*C*C)","F-1;C(S/=O=OC/,,*C*C)*C,*C/","F-1;C(S/=O=OC/,,*C*C)*C,*C/*C,*&/",-211.0
8_From_Review_201,F-1;C(//),F-1;C(CF//),"F-1;C(CF/C,/)","F-1;C(CF/C,/C)","F-1;C(CF/C,/C)C/","F-1;C(CF/C,/C)C/C/",-116.0
9_From_Review_201,F-1;C(//),F-1;C(CF//),"F-1;C(CF/C,/)","F-1;C(CF/C,/C)","F-1;C(CF/C,/C)C/","F-1;C(CF/C,/C)C/C/",-116.0
4_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-120.11
5_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-120.11
7_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-122.64
8_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-122.64
10_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/CFF,,,,/",-122.64
11_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/CFF,,,,/",-122.64
13_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/CFF,,,=OO,,/",-122.64
14_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/CFF,,,=OO,,/",-122.64
16_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,CFF,,,,/",-122.64
17_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,CFF,,,,/",-122.64
19_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-122.64
20_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-122.64
22_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-122.64
23_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-122.64
25_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-122.64
26_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-122.64
28_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-121.72
29_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-121.72
31_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.58
32_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.58
34_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-122.93
35_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-122.93
37_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.15
38_COOH_32,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.15
40_COOH_32,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.25
41_COOH_32,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.25
42_COOH_32,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.25
9_From_Review_244,F-1;C(//),F-1;C(CFCl//),"F-1;C(CFCl/=OC,,/)","F-1;C(CFCl/=OC,,/,*C*C)","F-1;C(CFCl/=OC,,/,*C*C)*C,*C/","F-1;C(CFCl/=OC,,/,*C*C)*C,*C/*C,*&/",-93.0
10_From_Review_244,F-1;C(//),F-1;C(CFCl//),"F-1;C(CFCl/=OC,,/)","F-1;C(CFCl/=OC,,/,*C*C)","F-1;C(CFCl/=OC,,/,*C*C)*C,*C/","F-1;C(CFCl/=OC,,/,*C*C)*C,*C/*C,*&/",-93.0
0_From_Review_34,F-1;C(//),F-1;C(C//),F-1;C(C/F/),F-1;C(C/F/),F-1;C(C/F/)/,F-1;C(C/F/)//,-226.0
3_From_Review_34,F-1;C(//),F-1;C(C//),F-1;C(C/F/),F-1;C(C/F/),F-1;C(C/F/)/,F-1;C(C/F/)//,-226.0
4_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-120.0
5_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-120.0
7_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-123.4
8_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-123.4
10_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/FFF,,,,/",-121.9
11_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/FFF,,,,/",-121.9
13_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/=OO,,,,,/",-122.2
14_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/=OO,,,,,/",-122.2
16_From_Review_437,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-122.9
